Date,price_TSLA,vol8_TSLA,vol12_TSLA,vol24_TSLA,vol30_TSLA,macd_TSLA,log_ret_TSLA,log_ret_norm5_TSLA,sma8_TSLA,sma12_TSLA,sma24_TSLA,sma30_TSLA,ema8_TSLA,ema12_TSLA,ema24_TSLA,ema30_TSLA,volume_zscore8_TSLA,volume_zscore12_TSLA,volume_zscore24_TSLA,volume_zscore30_TSLA,^N225,HG=F,ZC=F,TLT,^GSPC,AUDUSD=X,CL=F,SHY,BRL=X,^VIX,NG=F,^FVX,UUP,SI=F,TIP,^IRX,IEF,HYG,day_of_week,month
2022-02-11,0.29714967345360405,0.19277280767493551,0.06998249495294488,-0.03907758969220267,-0.1596762964144777,0.005638570114177933,0.9993213237717081,0.8384252600800746,-0.06953961051202406,-0.06506796379300593,-0.03334596987162804,-0.07909154438639802,-0.025569940802397974,-0.04380359801140828,-0.07367185700206039,-0.09692199742946972,-0.1327325874809344,-0.04525776218902299,-0.0030528594360806852,-0.018160414469393128,0.31713673803855,0.1847074595143849,-0.10991482927449508,-0.421228785138226,0.5883704459918544,0.08473194202953171,0.21304489737045493,-0.18848671031213332,-0.027587837343577608,-0.4705561432079129,-0.19728275005339116,0.31463244480984615,-0.09116905500550572,0.1151148322966088,-0.09377419521324566,0.20598673328083686,-0.3699842481955265,0.39420884438308157,-0.28728092486782886,0.06987127237637757
2022-02-14,0.26941196352315067,0.1683322898087135,0.06155919532494816,-0.05005415176028517,-0.14142846945289925,-0.028214157225763602,0.9993143943403653,0.836325404847578,-0.09018397673525115,-0.0980076743072446,-0.05207694853206837,-0.07473498853488722,-0.0501608167013693,-0.06946395598781378,-0.09104087646108928,-0.10528979833168287,-0.12873003880324954,-0.04615747016417384,-0.006482290181044044,-0.025812427430547392,0.3221188708959468,0.2057406897962163,-0.11299060864960911,-0.44215576125533224,0.5902694672607723,0.09667500951981803,0.23952388896449242,-0.20727030282712347,-0.041786670249922206,-0.4746773992870099,-0.18127199167309171,0.3324997948347952,-0.07753155808218579,0.11675140063857023,-0.10805689955274504,0.2025267370238206,-0.3922749391497526,0.3945809654439228,-0.29511107036281853,0.05103855714286707
2022-02-15,0.24088261034958577,0.1496035708928853,0.05793939253256159,-0.04840883340200017,-0.14699611312675342,-0.056266098376909074,0.999336889832248,0.8414271212377841,-0.12243008223849433,-0.13779398171644883,-0.1029152455800054,-0.11825941485266854,-0.08768053432211388,-0.11016775854089071,-0.13604716369265624,-0.15023817341561485,-0.13676863937586226,-0.05909639763121754,-0.022903302048788033,-0.04546060520660107,0.3065164083644258,0.20736743829945603,-0.1569852798321584,-0.4564139243783798,0.6023808352913458,0.09269486266027706,0.2002599773094677,-0.19155771698326374,-0.05873022103865399,-0.48528908140597904,-0.17324392631525945,0.33055657898043467,-0.09692348278489836,0.08991607447988624,-0.12604221712415878,0.20676035617959787,-0.398867625461213,0.4016216350049006,-0.3087835877888199,0.02864851202707466
2022-02-16,0.22096286460861697,0.1675580401162244,0.04861031627463547,-0.05923233024171031,-0.14147975805553015,-0.08876844078565099,0.999324213262703,0.8397344308252447,-0.1345125277453807,-0.1571558219557626,-0.11042330317248171,-0.10563824352819902,-0.10557176837378886,-0.12694448948263565,-0.14157683204950086,-0.14668614943145225,-0.12582811499513558,-0.04938699523024153,-0.012620712196766061,-0.038581983976918734,0.29577880166677234,0.19046374554943443,-0.1481909977127951,-0.4798675700053557,0.6076178137178725,0.08899897653581881,0.2291865252903746,-0.18813571076856686,-0.0711274505814577,-0.4890178943374873,-0.17710374686334557,0.34293199305789185,-0.12169048598240233,0.09484007836029999,-0.12131518951298687,0.21113989389004212,-0.41320353780526287,0.39879687970984895,-0.3394167859002497,0.013852275252903959
2022-02-17,0.23368207779034345,0.18766080922361228,0.06618044436479632,-0.05987373567100616,-0.12581932918608335,-0.09152926830531644,0.9993370805312642,0.8532716835919908,-0.1114871930542178,-0.1308881644029107,-0.06613982990204449,-0.05055239906142814,-0.08484187880260621,-0.10110594428976388,-0.10074658203258768,-0.0978722563692644,-0.1279308199823804,-0.037626888286547415,0.002463519458434551,-0.022471257068338378,0.30112355951745023,0.19545459513238822,-0.15695153871768047,-0.48461047026133225,0.6211526993100828,0.07517681198392104,0.2409493925376567,-0.19401904991243094,-0.07556705562742017,-0.5067564073558833,-0.15988796432950886,0.35388979522234,-0.13712630763605177,0.09048229065876641,-0.12198104176970882,0.2283470742633394,-0.4242124264710021,0.41999155906276886,-0.34329286819431715,0.02120041670149477
2022-02-18,0.2634350674914404,0.18005660455876096,0.08383153163661194,-0.04489419082472767,-0.12422360593245738,-0.05688775478835855,0.9993289455650561,0.8557289143293038,-0.08502785649710312,-0.10259316163397399,-0.030215975752540987,-0.029905498878868272,-0.05274195151264624,-0.06821856142376044,-0.07019425340476651,-0.07111892294247144,-0.11479969074151902,-0.035237952050420504,0.007467724917452707,-0.013465425473885913,0.2906465021340923,0.20300281939945178,-0.15497822130586175,-0.5171375032748217,0.6302647404672697,0.07523497608082821,0.2567871988441023,-0.1941833237730717,-0.08802155417775424,-0.5077117060948696,-0.153911778364723,0.3636159349172904,-0.14405236236197258,0.05987492658157854,-0.1426936447256965,0.23890165990455314,-0.44520934395419437,0.4141372106191459,-0.3617732839682079,0.04124946299186162
2022-02-22,0.2806665694728641,0.19194205587717536,0.09515200736707612,-0.04681216600846734,-0.11518004361589364,-0.051351057013809376,0.9993409190565038,0.8573904310641941,-0.06411372903949514,-0.07932113809762523,0.002079044140759361,0.007084695277323299,-0.03110257462971867,-0.04424739720514581,-0.038607060052082295,-0.0353753274254722,-0.13260752278641597,-0.05758828547573324,0.008547290448609975,-0.013640912664873238,0.3066767336170479,0.20260648977619772,-0.1797621471519595,-0.5370698431462679,0.6336860532129737,0.07691812999507892,0.24950220521530636,-0.1826104355768907,-0.06573847595862455,-0.5067199431592075,-0.15600059978873312,0.35416029384174147,-0.15129436390471732,0.047360638865927965,-0.15880698600717658,0.23741938538177526,-0.4485625462644744,0.41763266903772917,-0.3471601413493118,0.04817640480469591
2022-02-23,0.3355203077249934,0.18136602095348808,0.09956160904586195,-0.04144346235914053,-0.10640031872132191,0.0015077850893590215,0.9993467306699914,0.8612472445399957,-0.0042742588175521115,-0.02083230478540927,0.07863742148187905,0.07571216964169843,0.034697762426067695,0.023083906736424433,0.03152038044306893,0.035053414244271226,-0.19173348341042495,-0.12569426810268441,-0.019824402203454848,-0.04231375630891232,0.320232102332217,0.19557114871193276,-0.19047089573204276,-0.4930772114742221,0.6473170459184889,0.03655000413690787,0.2655229140972469,-0.1568980888340712,-0.04237578652155474,-0.574591021217686,-0.15346919220622074,0.3479157736591956,-0.18681672042236697,0.022121171350455087,-0.1523297311398863,0.2284974151084744,-0.4130070767772169,0.4127486966566288,-0.33302561965020366,0.07597180978229848
2022-02-24,0.25833183524686065,0.20856588183830171,0.12493994658971079,-0.025382018360836877,-0.10896824824134754,-0.07226971180737692,0.9993450214281416,0.8596505244923002,-0.072701165550934,-0.08306113550424248,-0.007143659861298965,0.003336794210484925,-0.040261774437852865,-0.05185105079464204,-0.040998448858587916,-0.0343666084459852,-0.12986314046968128,-0.0544019680778311,0.03475474104236205,0.01374163171207046,0.3501887345623286,0.16917887106585044,-0.14719158258671633,-0.4761355087385971,0.6478430227786176,0.054427793927476445,0.2482357717187844,-0.15015086257323348,-0.0837806287958619,-0.5570996868774476,-0.13192563553090947,0.3239495666632069,-0.14372631032483363,0.046764689425830175,-0.11628958893081184,0.22359951018894667,-0.3889329331111759,0.41323694933746613,-0.2913799097924091,0.03957578160792452
2022-02-25,0.23912242105913462,0.21656798582892417,0.1312315178757288,-0.02198842265610077,-0.11030997681695877,-0.09292394770912857,0.9993459805996942,0.8594695587549878,-0.0908669881961833,-0.0992637613751319,-0.029579465790261744,-0.01736083702286543,-0.059950864686648626,-0.07130478446995635,-0.059747864347002654,-0.052555803156107125,-0.1320933399086631,-0.05467586777337446,0.03468854015362301,0.013661131915527881,0.36164588836332817,0.1762200654462926,-0.14813006875129833,-0.49500735468564494,0.6580052702635009,0.042173475612885855,0.27414582806805343,-0.1464696436010212,-0.06273108738647584,-0.5851840497830759,-0.13087227795009415,0.3339887214109316,-0.14628124149944896,0.03532751792289224,-0.1186760345776924,0.22087486832621364,-0.40438440609655074,0.4224795610745561,-0.27547395680307374,0.03069898935274966
2022-02-28,0.2227864205144232,0.2221474932176135,0.12518666373296444,0.006835158907791809,-0.09653514549089065,-0.0945418134579779,0.9993631285226489,0.8606288755340388,-0.11898966557780764,-0.13077856613854955,-0.07297010336908855,-0.07352070374276065,-0.09054311612547881,-0.10485789047972528,-0.10408453660225102,-0.10331475658176603,-0.11717500881800406,-0.03767570522463614,0.04215276991122877,0.019343930787470848,0.366078949969863,0.1503669754924051,-0.021282728249277395,-0.38030531810556084,0.6309322089167857,0.05218042741636334,0.30890355660027635,-0.08022762730250851,-0.0257161311583055,-0.5272696610301848,-0.14749239482704934,0.2270245142767484,-0.12035310354064578,0.04009259554404405,0.008047373004064143,0.20364742656291382,-0.27912974311114486,0.42263420491331927,-0.30957918628188763,0.03133956143510204
2022-03-01,0.22824627353805205,0.21975393832928874,0.12300020277919411,0.004943137293186604,-0.09582022335008095,-0.09054501420293022,0.9993627314735555,0.8601874001630382,-0.11109323337138502,-0.12286674293237516,-0.06363460828988246,-0.06356568634503229,-0.08335603456461035,-0.09692517149634322,-0.09482269538490158,-0.09358424516797964,-0.11638180234086402,-0.03766847702718678,0.04129267013756177,0.018365057903256963,0.3614437300083776,0.14431302125290552,-0.023698669808060183,-0.3765066885443051,0.6361076976855913,0.04688502320955329,0.2731467382464458,-0.08340262000155332,-0.02258033816220715,-0.5329413766213194,-0.14987359302765338,0.2209264741518238,-0.11901638759643417,0.03318933383378638,0.007077638092729387,0.20246003092225764,-0.27171664516959115,0.442538753050834,-0.3065470651843723,0.035957646118308394
2022-03-02,0.2360825987054621,0.2122757767046498,0.10440599417014462,0.014821207553419131,-0.0754411533100104,-0.05733454541920845,0.9993494211481654,0.8502958952705979,-0.09137586920694843,-0.10133965508081004,-0.03980183270859873,-0.04737854328920729,-0.06424963482216361,-0.07731057356056266,-0.08002693417547847,-0.08322913689508381,-0.10389372752792214,-0.023852299694088544,0.04078887372609613,0.012972159932905432,0.37391121805063454,0.1387764459020583,-0.010684037630209807,-0.3492932178151587,0.6315912354159466,0.033816109503756374,0.2690112796583452,-0.08452143839427191,-0.03971467958680521,-0.5243077043479951,-0.1452808684659422,0.1912878836431559,-0.12658088802376347,0.03345323603169274,0.007539773052598816,0.1989289531362496,-0.24964164395005667,0.45517389308857714,-0.28203457934828136,0.06833611411764337
2022-03-03,0.2539213536205151,0.20033658565141155,0.0979546785361921,0.018100853995902895,-0.07880140141707942,-0.04455652091585841,0.9993635016148587,0.8564456436032027,-0.05803409975823485,-0.06831253214913352,-0.0005489146968640473,-0.0029912466843789965,-0.03458450583669485,-0.0443432906959094,-0.04156333761382698,-0.042719916162485674,-0.08214267472244162,-0.011375894458827194,0.051126559033209895,0.025021617980192232,0.35984692465923407,0.11183327213290356,-0.023380570209309618,-0.3671970129671062,0.638728028821861,0.019760911982886226,0.29715272976516893,-0.08786050449948171,-0.019274686334236985,-0.5273730017761065,-0.14563404830669593,0.2045001217921814,-0.14064904602050224,0.03348264565767112,0.009947155912795122,0.19874900503720017,-0.2657826686875727,0.46997158552598,-0.2981286061434594,0.07756138854014026
2022-03-04,0.2375026770712923,0.2080139801311161,0.11414964325636427,0.028384794375692437,-0.07015929633176662,-0.06885366382019675,0.9993485773790887,0.8543446116622312,-0.08040520603088777,-0.09441957422647858,-0.028558557044106165,-0.030503715637324947,-0.055213571004347727,-0.06680101352149782,-0.06260087469002258,-0.06105342841060764,-0.07179160455473398,0.0033281574720969895,0.06878306248894651,0.04256476854396641,0.3361794987972961,0.11197970765573981,-0.023830368875638077,-0.35073970867518145,0.6286465461467309,0.00868441679348436,0.2643547587783531,-0.07232842229571824,-0.03573610706087997,-0.5146525095802279,-0.14728941898494582,0.18843566376616272,-0.13685760329208443,0.025026157969432052,0.004450230766272751,0.17692537438843875,-0.2464469267656928,0.4455068873352498,-0.2832515428748061,0.05278275919812043
2022-03-07,0.24763047879488062,0.21368761382166343,0.12385685475142998,0.05493074258127089,-0.06834208046411855,-0.07039869887824271,0.9993577727756713,0.8557485712516019,-0.0674761997813705,-0.07831154431113672,-0.010693397651018063,-0.009021079225740209,-0.040707353342146105,-0.0508945729741325,-0.0422390301317325,-0.03813948166104203,-0.05436409092808238,0.019344832825506433,0.08046369492421149,0.059109653561976935,0.3466546653689381,0.1375024411236671,-0.009373206818476322,-0.3346877531805592,0.6286367336012753,-0.02286743480136886,0.24864478284901473,-0.0620358132351602,-0.03825226850191281,-0.5212012804672664,-0.14100329624146535,0.17603431662948543,-0.14953883279442923,0.031870334807067045,-0.0087906662718499,0.17971796158012734,-0.22916824695578455,0.4555638847571834,-0.25569190053702484,0.046017509657384104
2022-03-08,0.24525797230097465,0.19983375802965153,0.10678166383313213,0.030934051010697145,-0.07029599299390084,-0.05405488412059505,0.9993475924299647,0.852790694696135,-0.058257794199530026,-0.06815435853908712,-0.0009517598718067194,0.0027787558549883036,-0.03388885000862329,-0.04271459045428055,-0.03652321734349445,-0.035733009659940015,-0.06500308169683292,0.006449260249387344,0.0681827839838287,0.04052053725350756,0.3322650203326818,0.1154652697006804,-0.0050911920383591,-0.332619851900289,0.6215345880071558,-0.016385441923406893,0.23716201787844468,-0.07447197485496371,-0.056781822496029824,-0.5159174946962722,-0.15228407705184444,0.18567568416804273,-0.14073991823526621,0.029719880368151767,-0.018848376450729724,0.1707203556694181,-0.22965280664473345,0.4328660623375779,-0.25092682100387625,0.08232460807671556
2022-03-09,0.22302861164749094,0.1964846626268205,0.11158345231001782,0.012114703657444277,-0.06094341350848062,-0.0657479301146118,0.9993607648073176,0.8551067090773367,-0.08545554888813806,-0.1030824065517488,-0.041370629191286215,-0.04360030951701245,-0.06392947183799906,-0.07572949060180074,-0.07402994101739126,-0.07400252186089552,-0.08112531832021709,-0.010026834203570254,0.058814405081372735,0.03101077948790809,0.3330318448595987,0.08605099267174883,-0.0319341805572922,-0.34121318912110327,0.6279232430993695,-0.037715580218263225,0.11853852459247133,-0.08249837394797857,-0.07775624831362114,-0.5283112330848166,-0.1539956513385988,0.1988458199090306,-0.171998247999015,-0.013084642353224643,-0.05267229830817912,0.17111156542653094,-0.2459008147664858,0.4466599363430431,-0.26192788594346506,0.06883856786652544
2022-03-10,0.2357706796855988,0.1989090174209708,0.10222202569046704,0.016305379293813833,-0.06902762369106262,-0.05309345978713752,0.9993508758141296,0.8530035501397636,-0.058911922637950934,-0.06769362717296398,-0.0022986583268705127,0.0043009037663279135,-0.03617531593505206,-0.043688479747594045,-0.037672482370835,-0.03806126036117846,-0.05867208922557724,0.010565346907771752,0.06379000622781922,0.0334960926806702,0.3019572212528916,0.07576845154226121,-0.056226360932309274,-0.3075717486467699,0.6254391348194425,-0.03936260967773472,0.11995621323154804,-0.06636991065136127,-0.05418622845156907,-0.5066739130514013,-0.16561669132648338,0.17833438039674407,-0.16936854203262525,-0.016655841460541745,-0.04545503474658022,0.1587964134484952,-0.2222699499601782,0.4565907574559486,-0.3014848646717416,0.10794309424274537
2022-03-11,0.2573153163771706,0.20882590704871448,0.10959022134171732,0.032219176779155013,-0.057499942604774396,-0.044589105178029574,0.9993657383375723,0.8576444922083521,-0.030057065445692192,-0.03470452872353674,0.036311068916380695,0.04663304408451518,-0.005739488942177747,-0.010430676102754517,0.0005071427505668113,0.001694175877940543,-0.056354773059467594,0.01983088513969392,0.06784716506650848,0.03973093071024205,0.31775632546200117,0.08208923810187421,-0.059778906490267375,-0.3129747172064463,0.6314912471401638,-0.06142084794321961,0.10195781204787414,-0.0648436955254378,-0.05414177261850351,-0.5040054622597419,-0.1673291198796973,0.17650315395291624,-0.18740939338640192,-0.012738714284142407,-0.0724529040734123,0.16173663711449318,-0.22212410963607312,0.4714192242652864,-0.3233581815939896,0.11892411030605879
